date,realized_var,vix_forecast,garch_forecast,intra_forecast,blair_forecast,regime_forecast
2024-05-21,8.945197629062287e-06,-1.0614700033652534e-06,4.571217974806685e-05,6.709991438861794e-06,2.3918285167776633e-06,1.2443997020355969e-05
2024-05-22,1.770958360387167e-05,1.2351196052253285e-06,4.526493716455645e-05,8.945197629062287e-06,4.1752844178405466e-06,1.4371587241210571e-05
2024-05-23,9.268355672538904e-05,3.968371432134996e-06,4.499809643308392e-05,1.770958360387167e-05,6.407742075775198e-06,1.6599275103708353e-05
2024-05-24,1.423051310671029e-05,-4.784332313803615e-07,4.581581885592839e-05,9.268355672538904e-05,2.7934167390660987e-06,1.3252772435959208e-05
2024-05-28,1.575654410948413e-05,5.10274228382979e-06,4.534017438340834e-05,1.423051310671029e-05,7.448294934576069e-06,1.7592594269596945e-05
2024-05-29,4.968881857198884e-06,1.346718144179389e-05,4.4625683157578874e-05,1.575654410948413e-05,1.4462874049704822e-05,2.4078852063575284e-05
2024-05-30,1.906949289046266e-05,1.4696919780892598e-05,4.5580714905131805e-05,4.968881857198884e-06,1.5766556810989556e-05,2.531198644857138e-05
2024-05-31,0.0001033931325832,5.102561044761296e-06,4.6019479287378585e-05,1.906949289046266e-05,7.580039789748334e-06,1.7572451819552174e-05
2024-06-03,5.972158782157249e-05,6.42523156277603e-06,4.5550131947774215e-05,0.0001033931325832,8.592523536140835e-06,1.8665539712079253e-05
2024-06-04,2.194345001535895e-05,7.915270415190917e-06,4.436713540008267e-05,5.972158782157249e-05,1.048930033501e-05,1.8966230094919746e-05
2024-06-05,4.0620126028779434e-05,5.406799037597668e-06,4.331928975596409e-05,2.194345001535895e-05,7.849513770782839e-06,1.6238759857580526e-05
2024-06-06,9.1834963059766e-06,5.892988602892312e-06,4.3257309098737046e-05,4.0620126028779434e-05,7.627607652845453e-06,1.5916577164128673e-05
2024-06-07,2.409060653394549e-05,3.9914144468060456e-06,4.249958491670158e-05,9.1834963059766e-06,5.821749403913146e-06,1.3968163758532416e-05
2024-06-10,1.480665804289992e-05,6.48113814333523e-06,4.1670476049944086e-05,2.409060653394549e-05,7.98152562743791e-06,1.6350234060411218e-05
2024-06-11,2.9868584519966665e-05,6.772477567426642e-06,4.101616014946475e-05,1.480665804289992e-05,8.135311303606126e-06,1.6328719563639766e-05
2024-06-12,1.778756497842307e-05,2.2862146949797486e-06,4.062335758137839e-05,2.9868584519966665e-05,4.149396495452023e-06,1.1685771768495995e-05
2024-06-13,1.9063664500312665e-05,1.5778245899261436e-06,4.02145443827021e-05,1.778756497842307e-05,3.418196442245946e-06,1.1217072081070092e-05
2024-06-14,1.007807322327769e-05,5.289086213176247e-06,3.9859086537580554e-05,1.9063664500312665e-05,6.505160210478407e-06,1.5249814324993332e-05
2024-06-17,5.622369424239785e-05,5.893595762750536e-06,3.9379089509972544e-05,1.007807322327769e-05,7.008866168832452e-06,1.5772097951905285e-05
2024-06-18,4.3618233804073085e-06,3.431723211838773e-06,3.906500074459909e-05,5.622369424239785e-05,4.801255403621121e-06,1.3199493413650043e-05
2024-06-20,2.9983824497988696e-05,8.863228189873162e-06,3.8722468177816386e-05,4.3618233804073085e-06,9.409455366652767e-06,1.8802328407874382e-05
2024-06-21,8.340049755703202e-06,8.321739761326517e-06,3.8496983804546934e-05,2.9983824497988696e-05,8.895571574568336e-06,1.8154325772176812e-05
2024-06-24,2.236862986517575e-05,9.065589055390132e-06,3.823165416857357e-05,8.340049755703202e-06,9.470896800393036e-06,1.8856728124879818e-05
2024-06-25,8.381880446605827e-06,6.151314184923306e-06,3.8189387248456585e-05,2.236862986517575e-05,6.956225682936978e-06,1.574982335761926e-05
2024-06-26,1.1797631378523144e-05,4.4722398764650765e-06,3.788655290415065e-05,8.381880446605827e-06,5.4369228937647966e-06,1.3974394735474383e-05
2024-06-27,6.505474783237206e-06,2.6984211606885823e-06,3.762948411538919e-05,1.1797631378523144e-05,3.829774693867898e-06,1.2290755256114197e-05
2024-06-28,6.299599248886819e-05,3.7132482661252235e-06,3.816602677753188e-05,6.505474783237206e-06,4.825091083620489e-06,1.3369154910839634e-05
2024-07-01,1.3176592508622272e-05,2.570768638780915e-06,3.8684221123189086e-05,6.299599248886819e-05,3.950146817440183e-06,1.228294574703951e-05
2024-07-02,3.151154515753857e-05,1.5463094355958872e-06,3.8333541624724224e-05,1.3176592508622272e-05,3.012822453239148e-06,1.1282885316741671e-05
2024-07-03,1.1993174524393764e-05,1.9269867752954264e-06,3.807233095174691e-05,3.151154515753857e-05,3.287763972143594e-06,1.175722828735671e-05
2024-07-05,1.7530934106999484e-05,4.2177680622701434e-06,3.759958727949561e-05,1.1993174524393764e-05,5.295369250310238e-06,1.4020008757435267e-05
2024-07-08,4.928396620726389e-06,3.6648534564460873e-06,3.7242645328068625e-05,1.7530934106999484e-05,4.801656684026353e-06,1.3524252694652973e-05
2024-07-09,3.0296975973654867e-06,4.399657693524829e-06,3.7027089588671e-05,4.928396620726389e-06,5.369061217999204e-06,1.4346240776643153e-05
2024-07-10,2.745121235657387e-05,6.265229503736367e-06,3.685549908743548e-05,3.0296975973654867e-06,6.9116053978823e-06,1.636933896976874e-05
2024-07-11,4.981012031312313e-05,6.722915386670501e-06,3.6717655138445854e-05,2.745121235657387e-05,7.266847612914896e-06,1.696101550081447e-05
2024-07-12,4.837471679870596e-05,4.195081397420793e-06,3.964357792169055e-05,4.981012031312313e-05,5.777949578211811e-06,1.4410458968125554e-05
2024-07-15,3.087493374297634e-05,8.128287065182581e-06,3.931510259194292e-05,4.837471679870596e-05,9.100165092466952e-06,1.8389928138997722e-05
2024-07-16,1.0597666835882476e-05,8.62224072642457e-06,3.8993421447631714e-05,3.087493374297634e-05,9.443755283582658e-06,1.8878660697084134e-05
2024-07-17,1.630803498810606e-05,1.6694297972875313e-05,3.8533337447397145e-05,1.0597666835882476e-05,1.639487569424525e-05,2.6854903374508913e-05
2024-07-18,9.683594577898734e-05,2.6689389446234655e-05,4.60698193706882e-05,1.630803498810606e-05,2.6830002704942223e-05,3.634050948588374e-05
2024-07-19,4.31556408454895e-05,3.1174167004852245e-05,4.777001388261046e-05,9.683594577898734e-05,3.1120445826133965e-05,4.07913990580252e-05
2024-07-22,1.9993852511092227e-05,1.9761023747485785e-05,4.886900384051085e-05,4.31556408454895e-05,2.1373371988705915e-05,2.933730216185483e-05
2024-07-23,1.3798280578207512e-05,1.8511269096227038e-05,4.7794161447785415e-05,1.9993852511092227e-05,2.003335390925741e-05,2.8125533135654614e-05
2024-07-24,9.368462359664174e-05,4.3191846676046385e-05,4.685097869523353e-05,1.3798280578207512e-05,4.146686393513329e-05,3.240777728211879e-05
2024-07-25,0.0001233891508919,4.67396923637314e-05,6.774946612735834e-05,9.368462359664174e-05,4.915366465865973e-05,5.5474758856522716e-05
2024-07-26,4.017502825145229e-05,3.052856490638446e-05,6.644120480231193e-05,0.0001233891508919,3.4590059665623766e-05,3.954253508806775e-05
2024-07-29,2.2633263998176345e-05,3.217061583560845e-05,6.409504055199339e-05,4.017502825145229e-05,3.547289193511959e-05,4.116361465490921e-05
2024-07-30,9.36776438681954e-05,4.071302288351983e-05,5.79836782435949e-05,2.2633263998176345e-05,4.167202502390096e-05,4.965908587711558e-05
2024-07-31,3.945312721444593e-05,3.0536049932717636e-05,5.737438920808646e-05,9.36776438681954e-05,3.2548392335370735e-05,3.966930743930676e-05
2024-08-01,0.0002904693930577,4.831022154521892e-05,5.594510403214674e-05,3.945312721444593e-05,4.794564933933869e-05,4.432304778318394e-05
2024-08-02,8.46671440324114e-05,9.435340921555063e-05,6.116104871583556e-05,0.0002904693930577,8.97520208396821e-05,8.587312943206058e-05
2024-08-05,0.0002324680824611,0.00030772269227497277,7.088014606847674e-05,8.46671440324114e-05,0.0002805657046179147,0.0002646379980189553
2024-08-06,0.0001844293789953,0.0001440048479553082,9.950930174783586e-05,0.0002324680824611,0.00014154132062591814,0.00015539232403808021
2024-08-07,0.0002376796302035,0.00014595059001087452,9.576639646154012e-05,0.0001844293789953,0.0001425093089793754,0.00015394177344434695
2024-08-08,0.0001147174811882,9.881886405340677e-05,9.431815806936363e-05,0.0002376796302035,0.00010044352636723085,0.00010428600346043007
2024-08-09,4.246353595215032e-05,6.470623431594046e-05,9.080714028016902e-05,0.0001147174811882,6.939810870927207e-05,7.129075644915119e-05
2024-08-12,2.7658075634283208e-05,6.790300416034698e-05,8.741177668226529e-05,4.246353595215032e-05,7.151524631828278e-05,7.43745856411973e-05
2024-08-13,4.370976583480575e-05,4.5131774353595025e-05,8.41983756352496e-05,2.7658075634283208e-05,5.0530271722653864e-05,5.221724786188451e-05
2024-08-14,2.728340839192968e-05,3.0162074325501256e-05,8.118555611669618e-05,4.370976583480575e-05,3.65315164383928e-05,3.768159288895056e-05
2024-08-15,2.404458725672013e-05,2.33774298353293e-05,7.835723503107713e-05,2.728340839192968e-05,2.981715082287126e-05,3.100122786468978e-05
2024-08-16,1.5902701572762648e-05,2.0508595660121116e-05,7.569721609512114e-05,2.404458725672013e-05,2.663857457619038e-05,2.8185550450531237e-05
2024-08-19,3.8385186679276725e-05,1.955764393694877e-05,7.31909155752507e-05,1.5902701572762648e-05,2.522017804971619e-05,2.716372061905392e-05
2024-08-20,1.4081657547113658e-05,2.814513828472611e-05,7.082544340998829e-05,3.8385186679276725e-05,3.2452786489566575e-05,3.554550405946049e-05
2024-08-21,1.9353795239516317e-05,3.100989500741016e-05,6.871480257892441e-05,1.4081657547113658e-05,3.456183057288461e-05,3.8220345169015945e-05
2024-08-22,7.778823891614587e-05,4.0884622633257015e-05,6.661529874305102e-05,1.9353795239516317e-05,4.304331160517609e-05,4.798355685642487e-05
2024-08-23,3.674549203843334e-05,2.813143886362933e-05,6.736505612682121e-05,7.778823891614587e-05,3.1513582790819355e-05,3.535968884142067e-05
2024-08-26,2.7664038295871253e-05,3.0286769133726737e-05,6.534879154620613e-05,3.674549203843334e-05,3.303396125055498e-05,3.750157047842869e-05
2024-08-27,1.6274910296427223e-05,2.510650210292014e-05,6.371868361764134e-05,2.7664038295871253e-05,2.8006666418064317e-05,3.39423928991365e-05
2024-08-28,5.0328728123924845e-05,3.776910491371948e-05,5.632915003464776e-05,1.6274910296427223e-05,3.87007736619818e-05,4.347983987044522e-05
2024-08-29,4.574673360876487e-05,2.7237433789761876e-05,5.6099795974055344e-05,5.0328728123924845e-05,2.9064346613338083e-05,3.462607064382806e-05
2024-08-30,5.535432637840231e-05,2.275081263825318e-05,5.3785109896907215e-05,4.574673360876487e-05,2.4655615481292838e-05,3.062664494941617e-05
2024-09-03,0.0001665439178924,6.834470759877696e-05,5.158706031179145e-05,5.535432637840231e-05,6.500858978897407e-05,5.8478636232814376e-05
2024-09-04,2.8718169457566775e-05,7.392539756131898e-05,7.696912620597659e-05,0.0001665439178924,7.482310748246322e-05,7.529395959573123e-05
2024-09-05,5.131014190914769e-05,6.090193874972281e-05,7.27112093442472e-05,2.8718169457566775e-05,6.238786726921235e-05,6.389569826764204e-05
2024-09-06,0.0001736345298769,8.427669324651476e-05,6.928312014910885e-05,5.131014190914769e-05,8.264821215245504e-05,8.778590518300718e-05
2024-09-09,2.9903793025482875e-05,5.717119564734268e-05,8.406954147175109e-05,0.0001736345298769,6.132426550268123e-05,6.298003766940841e-05
2024-09-10,3.806221335863057e-05,5.4010279104271534e-05,7.882262371254254e-05,2.9903793025482875e-05,5.749915321659256e-05,6.004047718333735e-05
2024-09-11,0.0002824627052085,4.261663176049914e-05,7.409561850354394e-05,3.806221335863057e-05,4.642128762783424e-05,4.885170416060523e-05
2024-09-12,4.946950057068871e-05,3.8091891233352646e-05,7.00068526021085e-05,0.0002824627052085,4.169317183925005e-05,4.499697732267372e-05
2024-09-13,1.3691861195064429e-05,3.429070224899072e-05,6.618257437972148e-05,4.946950057068871e-05,3.7555339498312074e-05,4.143884496084144e-05
2024-09-16,1.134416047371471e-05,3.8638988541326486e-05,6.274698869432755e-05,1.3691861195064429e-05,4.0730315914369715e-05,4.4677084056853396e-05
2024-09-17,3.649876605339454e-05,4.222292400389281e-05,5.947040267736345e-05,1.134416047371471e-05,4.3326148498450764e-05,4.727636650621748e-05
2024-09-18,6.294344180321167e-05,4.7157791214327084e-05,5.671160833304614e-05,3.649876605339454e-05,4.714855849559012e-05,5.105747532167803e-05
2024-09-19,2.45928942105376e-05,3.254416780777081e-05,5.4727113697599044e-05,6.294344180321167e-05,3.379798702185323e-05,3.870411082811321e-05
2024-09-20,1.8377142374105016e-05,3.126253254986693e-05,5.250768792226115e-05,2.45928942105376e-05,3.221535472429987e-05,3.739102043696289e-05
2024-09-23,4.935265270050168e-06,2.941206269659251e-05,5.073274867676533e-05,1.8377142374105016e-05,3.0212875361511255e-05,3.57125967854165e-05
2024-09-24,1.456392796131243e-05,2.5891365005142505e-05,4.884215319451329e-05,4.935265270050168e-06,2.6713696758076304e-05,3.254842744873096e-05
2024-09-25,9.230385690074596e-06,2.6019892273793743e-05,4.718868535018765e-05,1.456392796131243e-05,2.6490715904995074e-05,3.2516653610731434e-05
2024-09-26,2.349390019856246e-05,2.5712257642977178e-05,4.587280677640666e-05,9.230385690074596e-06,2.59614063454679e-05,3.2146838874116445e-05
2024-09-27,1.45080184307812e-05,3.7251472055601815e-05,4.440086413339312e-05,2.349390019856246e-05,3.6001835969340806e-05,2.9954072670160035e-05
2024-09-30,4.163553614228647e-05,3.548073988393539e-05,4.314335355830184e-05,1.45080184307812e-05,3.419801331154499e-05,2.7576717333990945e-05
2024-10-01,6.444182162770553e-05,5.6010313191899045e-05,4.2080447988837545e-05,4.163553614228647e-05,5.237925557861249e-05,4.082911806659131e-05
2024-10-02,2.3139484236177357e-05,5.300605971876728e-05,4.653238680267179e-05,6.444182162770553e-05,5.0549526136413706e-05,4.3424721683425364e-05
2024-10-03,1.9048709199269872e-05,6.720957785208248e-05,4.512754885383874e-05,2.3139484236177357e-05,6.305497458834794e-05,5.19135025529149e-05
2024-10-04,2.7901361667019764e-05,5.570374092909743e-05,4.397758722199242e-05,1.9048709199269872e-05,5.253127948480663e-05,4.2671474913111724e-05
2024-10-07,3.0445752636044255e-05,8.828590674371815e-05,4.282712790352565e-05,2.7901361667019764e-05,8.165223129722963e-05,6.446138724986357e-05
2024-10-08,2.030642751381106e-05,7.611375520074385e-05,4.741310706055974e-05,3.0445752636044255e-05,7.155316572475346e-05,6.072603700105849e-05
2024-10-09,2.903703538171216e-05,7.075603081766011e-05,4.584557811967685e-05,2.030642751381106e-05,6.649945217836498e-05,5.537061630684721e-05
2024-10-10,9.892409165888452e-06,7.149214441934932e-05,4.447732964360336e-05,2.903703538171216e-05,6.705067087566573e-05,5.4644395991171556e-05
2024-10-11,2.3735964220755556e-05,6.696210870859074e-05,4.3263351799540836e-05,9.892409165888452e-06,6.26298918653426e-05,4.9996671071907916e-05
2024-10-14,1.844692631380349e-05,6.006073609716675e-05,4.21359604990943e-05,2.3735964220755556e-05,5.631884611543172e-05,4.402730756156722e-05
2024-10-15,4.593963402646188e-05,6.880789534300723e-05,4.113194235405556e-05,1.844692631380349e-05,6.418866189445685e-05,4.9391270373566135e-05
2024-10-16,1.548243912905368e-05,5.907965439016303e-05,4.3795302113729185e-05,4.593963402646188e-05,5.5926007327255325e-05,4.522938794418444e-05
2024-10-17,1.533808687806682e-05,5.493931838720579e-05,4.261465194593339e-05,1.548243912905368e-05,5.210050497599439e-05,4.1117132351277486e-05
2024-10-18,7.135082853875196e-06,4.56473070101492e-05,4.1342212793096876e-05,1.533808687806682e-05,4.348388385804345e-05,3.318717282169414e-05
2024-10-21,1.8732801631188014e-05,4.846019633665504e-05,4.039530575114837e-05,7.135082853875196e-06,4.6137292967077954e-05,3.413538912485333e-05
2024-10-22,1.8526266401708915e-05,4.682239183010805e-05,3.9628910156519874e-05,1.8732801631188014e-05,4.496183768166735e-05,3.2167954911484404e-05
2024-10-23,5.628999494882355e-05,5.603719723985787e-05,3.8759169121290044e-05,1.8526266401708915e-05,5.3346366337357084e-05,3.9039986579771434e-05
2024-10-24,1.1585580062692447e-05,5.457044364929e-05,4.3300204744080226e-05,5.628999494882355e-05,5.254538170955366e-05,4.0971157975166766e-05
2024-10-25,4.188393680538293e-05,6.662122982091265e-05,4.202762054391747e-05,1.1585580062692447e-05,6.375082235326852e-05,4.84422655144029e-05
2024-10-28,4.172611274392885e-06,6.149079169250735e-05,4.081070740303981e-05,4.188393680538293e-05,5.898140632249731e-05,4.270949676829454e-05
2024-10-29,2.154696461932011e-05,5.69499233054455e-05,3.983698343776192e-05,4.172611274392885e-06,5.458149118082436e-05,3.7988385410305066e-05
2024-10-30,1.6684926191483126e-05,6.696021635460617e-05,3.8995838891768824e-05,2.154696461932011e-05,6.384879385902812e-05,4.514730997287775e-05
2024-10-31,5.752738934711611e-05,9.744827322692736e-05,3.887246100832842e-05,1.6684926191483126e-05,9.230705389691477e-05,6.943368122454617e-05
2024-11-01,2.653361223832586e-05,8.285462308783693e-05,5.857376253226061e-05,5.752738934711611e-05,8.082855325063746e-05,7.801133664077351e-05
2024-11-04,2.225208996281221e-05,8.395543688798485e-05,5.591589237492562e-05,2.653361223832586e-05,8.154429254163663e-05,7.622414105030825e-05
2024-11-05,4.100663031222537e-05,6.825083625499039e-05,5.400126449597008e-05,2.225208996281221e-05,6.664646294699408e-05,6.161629711390818e-05
2024-11-06,5.259143023265041e-05,2.9665325208935676e-05,5.176787779625281e-05,4.100663031222537e-05,3.031003561425388e-05,3.8043352992001455e-05
2024-11-07,1.3598500114748292e-05,2.1347842137400173e-05,4.979492848153292e-05,5.259143023265041e-05,2.229361616965249e-05,3.156654592991836e-05
2024-11-08,1.2784964492606922e-05,1.9429260315429694e-05,4.7995316911872304e-05,1.3598500114748292e-05,2.02818126689876e-05,2.9929822560673686e-05
2024-11-11,9.387244859780055e-06,1.967901780777471e-05,4.635522203274102e-05,1.2784964492606922e-05,2.0322225916559643e-05,3.0008159695879474e-05
2024-11-12,2.501178010724464e-05,1.775098982165983e-05,4.4816505521693813e-05,9.387244859780055e-06,1.834129627803746e-05,2.8441633205892536e-05
2024-11-13,1.798696640979766e-05,1.2845384046393957e-05,4.396970615226582e-05,2.501178010724464e-05,1.3640744965965523e-05,2.45108160185838e-05
2024-11-14,2.6961978475579544e-05,1.493985880041911e-05,4.2733212404927914e-05,1.798696640979766e-05,1.545611890078777e-05,2.60574662246879e-05
2024-11-15,4.044541808886723e-05,2.890855394418746e-05,4.374937814698616e-05,2.6961978475579544e-05,2.8700814092483177e-05,1.9262731533334986e-05
2024-11-18,1.850676864563007e-05,2.4504724612917647e-05,5.2796089125227876e-05,4.044541808886723e-05,2.551490480317636e-05,3.4053969020147287e-05
2024-11-19,4.839518104540779e-05,3.0695651907417076e-05,5.0708765236525184e-05,1.850676864563007e-05,3.1114123921335935e-05,3.8554092536043915e-05
2024-11-20,3.7557120595643273e-05,3.756153784228079e-05,4.885792068710531e-05,4.839518104540779e-05,3.7387017439383535e-05,3.174524505499098e-05
